song_id	song_name	artist_id	artist_name	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
15mOiiGu0TPiiBTKB4WYm7	Plaza	['3GBBxBdoolb0B5YizZq9bF', '4lR4w01uPOblBqpIAzuCzL']	['Eno', 'Noah']	45	True	Collaboration	1	2	79	2019-04-19	215493	4	0	4	0.351	0.68	0.447	0.00209	0.0577	-9.274	0.14	0.456	195.984
13TMuxC8tdSfthXpHG9D26	1 SIDED LOVE	['2cFrymmkijnjDg9SS92EPM']	['blackbear']	3	False	Solo	1	1	0	2019-02-14	170666	8	1	4	0.236	0.584	0.42	0.0	0.119	-7.827	0.0322	0.283	90.051
40JXmrRgkCKqZ7cTnRmgvi	Godzilla	['5gs4Sm2WQUkcGeikMcVHbh']	['Hamza']	44	True	Solo	7	1	79	2017-10-27	233880	6	0	4	0.142	0.796	0.505	0.0	0.1	-9.356	0.111	0.724	141.015
46HdsiK0uR26B2dY9QPzda	Deja vu	['3MHaV05u0io8fQbZ2XPtlC', '0EmeFodog0BfCgMzAIvKQp']	['Prince Royce', 'Shakira']	68	False	Collaboration	6	2	79	2017-02-24	196480	9	1	4	0.39	0.732	0.801	0.0	0.31	-3.859	0.0327	0.824	123.981
5os6ed1nsk76Lh6t4CrGQC	Kaerimichiwa Toomawarishitakunaru	['08lN7bm4Etec8ETFxaTUmq']	['Nogizaka46']	16	False	Solo	6	1	78	2019	269706	1	1	4	0.474	0.507	0.85	0.0	0.0749	-2.71	0.0387	0.713	138.073
5iRiQ21Aq6NX0JvKwicM3q	Einfache Jungs	['1yIifIA91WgmfzBcjbQB8i']	['Kurdo']	42	True	Solo	11	1	3	2019-02-01	182413	7	1	4	0.147	0.733	0.641	0.0	0.117	-6.865	0.403	0.625	89.569
0pZfuxxqlV9g7Dlq9sSvvF	Maktub	['3CJKkU0XuElRT1z8rEtIYg']	['Luciano']	45	True	Solo	10	1	79	2018-11-23	193746	10	0	4	0.00896	0.874	0.519	0.000523	0.0927	-7.432	0.264	0.399	79.979
2vHfabj6nFebekTYODqntl	Want You Back	['5Rl15oVamLq7FbSb0NNBNy']	['5 Seconds of Summer']	70	True	Solo	2	1	79	2018-06-15	173081	0	1	4	0.00699	0.618	0.867	1.03e-06	0.202	-4.915	0.0439	0.579	98.03
64I0PKLFEKlcvc7fEVUGq0	White Tiger - Single Version	['6b5YOgXIliAozdo49vUCJQ']	['Izzy Bizu']	62	False	Solo	1	1	78	2015-10-16	180066	2	0	4	0.222	0.772	0.582	8.78e-05	0.108	-5.14	0.0615	0.319	117.856
09Dyb4iPQNMZRc1Nn2aCBo	YAX3	['3CnCGFxXbOA8bAK54jR8js']	['Vald']	45	True	Solo	2	1	79	2018-09-13	178285	8	1	4	0.246	0.532	0.669	0.0	0.153	-5.719	0.15	0.156	140.061
3TAwGNTNTnM2AP6X5Uy1Kr	Khaleesi	['20amiDsCI5EwB6xy37h44k']	['MMZ']	32	True	Solo	7	1	79	2017-11-10	183711	9	0	4	0.698	0.538	0.632	2.21e-06	0.109	-7.298	0.0421	0.513	79.913
1JH9UT32a7p592voVWkQbv	D'une autre manière (feat. Kaaris)	['3xEJ7cDz5rdg6VM8E6Mqhf', '1ntQKIMIgESKpKoNXVBvQg']	['DA Uzi', 'Kaaris']	42	True	Collaboration	16	2	3	2019-01-18	192146	9	0	4	0.496	0.712	0.492	0.0	0.0917	-8.592	0.118	0.417	140.083
5fzDpw2ecK1KghidsBVM4q	30er Zone	['2j2rh3oQh4QEUnNTDKYSJD', '10XY9PZCJKzUFzZOdtlQLU', '5qZLYtTL3ldN6Uw7OXHESR', '0b62itBWBdLgiecXjXCqKC']	['187 Strassenbande', 'LX', 'Sa4', 'Maxwell']	50	True	Collaboration	7	4	4	2017-07-18	213186	1	1	4	0.12	0.514	0.682	0.0	0.157	-6.702	0.357	0.272	95.445
4qqArAiTPueDxIp7cf87h7	Final Song	['0bdfiayQAKewqEvaU6rXCv']	['MØ']	71	False	Solo	1	1	79	2016-05-13	235826	1	0	4	0.014	0.695	0.672	8.44e-05	0.0756	-6.109	0.0345	0.245	104.988
4Q3HHwkLVwHrSVad0RUz3V	Hot Now	['137W8MRPWKqSmrBGDBFSop']	['Wiz Khalifa']	56	True	Solo	1	1	70	2018-07-13	226272	1	1	4	0.0379	0.822	0.613	0.0	0.377	-5.161	0.388	0.301	154.913
3yQbBL8hsYtUhXSrmbKq8X	Have Yourself a Merry Little Christmas (feat. Esperanza Spalding)	['5y2Xq6xcjJb2jVM54GHK3t', '5bepW5vcdRzheNc0F8lHJ5']	['John Legend', 'Esperanza Spalding']	9	False	Collaboration	3	2	0	2018-10-26	223240	10	1	3	0.642	0.319	0.509	0.0	0.39	-8.868	0.0305	0.427	144.55
0SzW69DvRPldNy6Qx7NndA	Sometimes	['5gs4Sm2WQUkcGeikMcVHbh']	['Hamza']	42	True	Solo	5	1	79	2019-03-01	237880	1	1	4	0.227	0.702	0.615	0.00164	0.122	-9.372	0.0456	0.702	105.007
6ZVDDTRASMJyvVC10Nsid2	Chaque jour	['2s7fZ34RK8RUJQ2ewsh6I5']	['RK']	41	True	Solo	7	1	79	2019-04-05	210966	9	0	4	0.229	0.685	0.618	0.0	0.0987	-7.372	0.118	0.516	150.186
5mAxA6Q1SIym6dPNiFLUyd	All Night	['77AiFEVeAVj2ORpC85QVJs', '3J0BpFVUc9LeOIVeN5uNhU']	['Steve Aoki', 'Lauren Jauregui']	52	False	Collaboration	1	2	68	2017-11-17	205333	6	0	4	0.0724	0.545	0.865	4.79e-06	0.919	-2.601	0.0522	0.332	89.992
7MUazB4rGIqFFIkjT95rCO	Baianá	['3MyFDtqB80WZvbtCZRsekM']	['Bakermat']	28	False	Solo	1	1	0	2019-07-26	180842	2	0	4	0.000741	0.564	0.723	0.672	0.543	-6.983	0.0702	0.466	121.97
5HuoyEeA91kyy4OixKbfvR	Bloody	['7DUTsWY3RBd64vh8UtgtYA', '7gZfnEnfiaHzxARJ2LeXrf']	['Lacrim', '6ix9ine']	52	True	Collaboration	2	2	79	2019-02-08	178826	7	1	4	0.0693	0.723	0.934	0.0	0.166	-3.115	0.269	0.573	85.514
3m7Fi1xpA6wwaVqGk68GM3	bitches broken hearts	['6qqNVTkY8uBg9cP3Jd7DAH']	['Billie Eilish']	39	True	Solo	11	1	2	2017-08-11	176471	0	1	4	0.919	0.777	0.422	0.00877	0.0958	-10.114	0.0482	0.187	120.041
1xU2QZ40MY4Ex2pfczZa9U	Stack It Up (feat. A Boogie Wit da Hoodie)	['5pUo3fmmHT8bhCyHE52hA6', '31W5EY0aAly4Qieq6OFu6I']	['Liam Payne', 'A Boogie Wit da Hoodie']	74	True	Collaboration	1	2	79	2019-09-18	166406	7	1	4	0.153	0.743	0.812	0.0	0.0642	-3.069	0.132	0.606	100.047
66Fgxzk70xUTp3kIZDIFSf	Bambina	['0GgY7hjMoGDsX8ZDe2mwds']	['Soolking']	36	True	Solo	2	1	79	2018-11-02	184693	7	1	3	0.372	0.586	0.767	0.0	0.0913	-4.07	0.295	0.181	75.188
4ggV1FFgVdMeUEpVd5U2pb	Mektoub	['6W5uA6CNMf3hd2j4a2XWCx', '7LSj1RlUMk5Mnj6jV2PTJd']	['Naps', 'Kalif']	39	True	Collaboration	2	2	79	2018-03-09	239066	7	0	4	0.526	0.832	0.711	9.22e-05	0.092	-6.194	0.0423	0.545	105.987
11GGSyTB8cS9TgONHBOhEX	Home With You	['2kRfqPViCqYdSGhYSM9R0Q']	['Madison Beer']	1	False	Solo	5	1	0	2018-02-02	190576	7	0	4	0.067	0.631	0.599	0.0	0.0952	-6.137	0.0878	0.727	170.122
4ZfpHQ2mkA4HYZtVWBfOCK	Set In Stone	['5PjekOABtfU2Kwo0AHVmci']	['Guy Sebastian']	48	False	Solo	1	1	77	2016-10-28	220958	4	1	4	0.567	0.487	0.295	1.27e-05	0.102	-8.302	0.0308	0.0709	78.122
4yI4PNx1en30E5MryFZZLT	Schnell machen	['5qZLYtTL3ldN6Uw7OXHESR', '1aS5tqEs9ci5P9KD9tZWa6', '5eioJDe26lOqkAMbuhzZYs']	['Sa4', 'Bonez MC', 'Gzuz']	47	False	Collaboration	7	3	79	2017-11-10	214187	9	1	4	0.349	0.71	0.618	1.81e-06	0.0815	-5.227	0.343	0.634	91.02
3dl4lXWlOxnGo94OqNtpdq	Mauvais	['25yJrwrn5I0EUdQEiTtNSO']	['Lefa']	56	True	Solo	15	1	3	2019-10-18	146480	10	0	4	0.639	0.616	0.534	0.0	0.0844	-10.264	0.483	0.556	170.054
5a0nHa7F4S9hb0Zi0zLS8w	SUGA's Interlude	['26VFTg2z8YR0cCuwLzESi2', '0ebNdVaOfp6N0oZ1guIxM8', '3Nrfpe0tUJi4K4DXYWgMUX']	['Halsey', 'SUGA', 'BTS']	70	False	Collaboration	1	3	79	2019-12-06	138204	0	1	4	0.0864	0.55	0.732	0.0	0.0425	-6.88	0.105	0.246	153.836
0mjbIwkdLPK5g2nGzhacjU	Risiko	['1aS5tqEs9ci5P9KD9tZWa6', '0Dvx6p8JDyzeOPGmaCIH1L']	['Bonez MC', 'RAF Camora']	0	True	Collaboration	1	2	0	2018-08-24	223381	5	1	4	0.155	0.773	0.74	0.514	0.159	-7.21	0.0895	0.226	117.023
0MpXBOBsRO4cCStyMGp2nz	Je suis	['6W5uA6CNMf3hd2j4a2XWCx']	['Naps']	36	True	Solo	17	1	79	2018-03-09	165186	11	1	4	0.0685	0.926	0.714	0.0	0.131	-6.699	0.109	0.514	125.036
2musqKV82mvr69XZ3Dh4c2	Chacun son sort	['5hREZP0zTQbTLkZ2M8RS4v']	['Djadja & Dinaz']	40	True	Solo	10	1	79	2019-03-22	191827	0	0	4	0.376	0.705	0.703	0.0	0.369	-5.308	0.134	0.423	97.823
6SQLk9HSNketfgs2AyIiMs	She	['6KImCVD70vtIoJWnq6nGn3']	['Harry Styles']	76	False	Solo	8	1	79	2019-12-13	362653	0	1	3	0.000532	0.535	0.521	0.371	0.19	-5.942	0.0272	0.457	140.026
2WKAty6EEiV8Lt8dAnRAdy	Engineers	['0JlQaGJZfrqYeZG1AQICxp']	['Hp Boyz']	63	True	Solo	1	1	79	2019-08-11	215522	7	1	4	0.306	0.934	0.402	1.97e-05	0.0931	-10.843	0.294	0.306	99.954
27gLwOU9v0yUwVB5c7nPWB	FMFL 3.0	['5oWFxbBrbk2Mw86PLUg3OZ']	['18 Karat']	40	True	Solo	1	1	79	2019-05-03	164320	1	1	4	0.126	0.844	0.754	0.0	0.181	-3.699	0.262	0.738	95.049
4I4E7QZ0ZiNt0pWBk7XyiI	offenes verdeck	['2NJWI8byqTSqDaJRnqJY2z']	['KALIM']	39	True	Solo	1	1	77	2018-08-31	142386	10	0	4	0.242	0.675	0.662	0.0	0.108	-4.857	0.361	0.409	160.314
5bzaS5tAni5oUpW7bWVdtY	I Wanna Rock (feat. Gunna)	['02kJSzxNuaWGqwubyUba0Z', '2hlmm7s2ICUX0LVIhVFlZQ']	['G-Eazy', 'Gunna']	61	True	Collaboration	2	2	79	2019-10-18	163386	10	0	4	0.00769	0.777	0.851	0.0	0.14	-3.801	0.0844	0.698	100.038
01GmGxOPy22EdAZGC0X6q1	We Go High	['1anyVhU62p31KFi8MEzkbf']	['Chance the Rapper']	57	True	Solo	5	1	79	2019-07-26	299167	5	0	4	0.802	0.657	0.644	0.0	0.101	-5.698	0.363	0.567	85.283
6mX7ERpt8gb2BjWtqXkz9p	Quem me Colocou pra Beber	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	66	False	Solo	1	1	79	2019-11-08	138837	3	0	4	0.496	0.819	0.734	0.0	0.0842	-6.24	0.0991	0.962	172.021
0FOe9rYciemlYvjQNpUHRL	Não Planeje Nada	['0NsJZ5PMjqghGDuMzY7CuT']	['Marcos & Belutti']	62	False	Solo	1	1	79	2019-09-23	177806	8	1	4	0.348	0.66	0.778	0.0	0.723	-4.314	0.0574	0.48	147.096
7ozAc74JyFBZaneEwQO1DH	Song for…	['3x621ItlHMtX7mrJ8QnEjM']	['HY']	40	False	Solo	10	1	1	2014-02-26	292040	4	1	4	0.646	0.539	0.327	0.0	0.121	-8.599	0.0336	0.225	148.015
17aAJzeHinyvV4rplG2Mnw	4m2	['2HALYSe657tNJ1iKVXP2xA']	['Johnny Hallyday']	31	False	Solo	6	1	79	2018-10-19	203426	5	0	4	0.245	0.642	0.551	0.00201	0.113	-7.805	0.0315	0.329	90.966
2Vf2Pflg5rTWSvSCK4qq4A	Privacy	['7bXgB6jMjp9ATFy66eO08Z']	['Chris Brown']	63	True	Solo	1	1	78	2017-03-24	220963	0	1	4	0.153	0.741	0.58	0.0	0.109	-7.741	0.378	0.428	97.092
5JMX3hwdSXldTpwqASaBQt	Fast Life	['39KEQQAG9JhIt71g9NEVhh']	['Azet']	45	True	Solo	1	1	79	2018-03-30	183844	9	1	4	0.319	0.531	0.712	0.0	0.234	-5.812	0.263	0.416	89.733
5E9RMONz5d5UEfej33t3Eb	WALK - movie ver.	['0PYPjvZaOa7bsCq26JOX8d']	['Vickeblanka']	0	False	Solo	1	1	0	2018-08-08	224273	10	1	4	0.0736	0.674	0.503	0.0	0.152	-5.858	0.0337	0.572	78.008
4tbXPqRtTqFdf6QEzNl3kT	Blacked Out	['4Xi6LSfFqv26XgP9NKN26U']	['AJ Tracey']	46	True	Solo	1	1	79	2017-10-06	228000	1	0	5	0.371	0.604	0.809	0.0	0.113	-5.178	0.476	0.275	173.739
3ryjLm3oupIjJFGc39naNi	dimple	['3Nrfpe0tUJi4K4DXYWgMUX']	['BTS']	65	False	Solo	4	1	79	2017-09-18	196776	5	0	4	0.142	0.612	0.844	0.0	0.287	-4.694	0.0756	0.653	134.868
3PAI7PCFpBfTOPnGRisqWq	Blue Marlin	['3nDNDLcZuSto4k9u4AbcLB']	['Marteria']	38	False	Solo	7	1	79	2017-05-26	278893	4	0	4	0.334	0.505	0.628	0.00241	0.75	-8.149	0.505	0.368	142.422
7lRsNbdOGykkMAgsqs4R1C	Báilame	['2ayNSoKPCRAfjp6hQ76hRu']	['Nacho']	5	False	Solo	1	1	0	2017-04-14	207200	6	1	4	0.163	0.817	0.869	0.00226	0.0497	-4.791	0.18	0.561	96.029
3dKfEsaZOsByFOqwenklRX	Tu n'es pas moi	['4sbXXFzEWJY2zsZjelerjX']	['Dadju']	0	False	Solo	28	1	0	2018-10-05	209627	8	0	4	0.523	0.596	0.715	0.0	0.178	-5.478	0.215	0.629	97.58
09MnN26UeC2MsFDIYzcvtw	Assurance vie	['2z2TRvloJt4EfUNQp9rHAi']	['Alonzo']	44	False	Solo	1	1	79	2019-02-28	205813	8	1	4	0.642	0.715	0.723	0.0	0.0957	-6.857	0.103	0.792	89.991
1kR97e0H08UKbp2kftDf7E	Tabledance	['7jDSMakHqXFe8kIaXfz8jD', '0tMFcqLXhtm1Gep20iuIR3']	['Schwesta Ewa', 'SXTN']	44	True	Collaboration	10	2	77	2018-06-01	208346	10	0	4	0.188	0.85	0.68	0.0	0.0814	-6.66	0.221	0.395	97.008
395KzBy0bkb57dEvg6cfzJ	Falling Like The Stars	['4IWBUUAFIplrNtaOHcJPRM']	['James Arthur']	76	False	Solo	14	1	79	2019-10-18	211653	6	1	3	0.79	0.3	0.347	2.14e-06	0.111	-9.542	0.0364	0.164	169.361
2zDj4WjbNDmrRL6Z4YjjCA	Amigos Con Derechos	['0vR2qb8m9WHeZ5ByCbimq2', '1r4hJ1h58CWwUQe3MxPuau']	['Reik', 'Maluma']	16	False	Collaboration	1	2	0	2018-08-31	227476	1	1	4	0.0481	0.686	0.807	0.0	0.0652	-3.324	0.0613	0.63	183.971
7uM7YZwNZqdDMG0NfGhmux	Jennie (feat. R. City, Bori)	['4bL2B6hmLlMWnUEZnorEtG', '4TH4BHy0LdBi3dpBW4P2UX', '712InoSIIy6pB9rCV2R5id']	['Felix Jaehn', 'R. City', 'Bori']	68	False	Collaboration	2	3	79	2018-02-16	184231	11	1	4	0.0856	0.799	0.798	0.0	0.0808	-5.407	0.183	0.594	118.071
4xrIWVwDYmJ5KFXinj82TG	Taga	['1kwzW1IszUiq4Gs9BFesvW']	['Hornet La Frappe']	1	True	Solo	1	1	0	2018-07-13	202027	7	0	4	0.38	0.815	0.718	0.0	0.13	-4.955	0.112	0.497	138.377
2Oxex0pMS5ljCnGGnFXiy0	LV	['5p7mWeX4RlvqBCxylfiXdE']	['KC Rebell']	46	False	Solo	7	1	79	2019-04-19	201633	1	1	4	0.175	0.777	0.711	6.5e-05	0.205	-7.675	0.325	0.521	135.007
07PHNpknqZFw6N3GzNQWB8	Ainda Sou Tão Seu - Ao Vivo	['47uyFQHOD02S0lj9ptRpoB']	['Felipe Araújo']	55	False	Solo	1	1	77	2018-05-17	162391	2	1	4	0.188	0.725	0.678	0.0	0.425	-5.268	0.0298	0.604	126.916
3Cw0IAdjDgjyD4AEY4o2ZW	KMN Member	['1eSC1eBG7lH0plb0EYvHrZ', '39KEQQAG9JhIt71g9NEVhh', '1XKjtpH5P81gpOXDB91IEB', '17aoRCzkZM3IFEbFqVCuX5', '2otUckChxWf2cp6UP2cD6e']	['KMN Gang', 'Azet', 'Miami Yacine', 'Nash', 'Zuna']	52	True	Collaboration	1	5	79	2018-06-29	254762	10	0	4	0.681	0.551	0.686	0.0	0.119	-6.163	0.25	0.783	92.048
0ykyzhXZr4vW0UNDreYfiH	Wallah ich leb	['0pOruKWwgyqSLZhn4Xovs9']	['Ardian Bujupi']	40	False	Solo	1	1	79	2019-06-07	162586	5	0	4	0.119	0.825	0.689	0.0	0.0593	-5.004	0.0995	0.769	105.03
58C81zfTH4pygXCk7miGO5	What Christmas Means To Me	['6V03b3Y36lolYP2orXn8mV']	['98º']	36	False	Solo	1	1	79	2017-10-20	183800	9	1	4	0.159	0.541	0.872	0.0	0.0537	-5.069	0.0416	0.782	80.999
4UxYkWi636UMaEjCw5n0JX	Snap	['7rkW85dBwwrJtlHRDkJDAC']	['NAV']	0	True	Solo	9	1	0	2019-03-22	169607	1	0	4	0.301	0.766	0.359	8.05e-06	0.114	-9.491	0.557	0.202	172.0
40q2gLHiAqU7EO5pkhPTE9	Fick die Hoe	['07SFzTMeYf5P8Rd32a9Zzw', '3xUqeSgtn2cUtOf9MZrhud']	['AK Ausserkontrolle', 'Fux Ausserkontrolle']	52	True	Collaboration	6	2	76	2017-05-05	186053	0	1	4	0.314	0.819	0.781	0.0	0.169	-3.678	0.0569	0.322	155.826
4J6xvZhJh26lmAEAXGDCKu	Heal Tomorrow	['0xW1QQBD5O09HptO2fEaI4', '6T08mUIMB32dtqq5ryxQZ3']	['Naive New Beaters', 'Izïa']	8	False	Collaboration	4	2	0	2016-07-22	216240	2	0	4	0.0346	0.719	0.734	5.27e-06	0.0859	-5.328	0.0305	0.323	119.982
6hEPJVBVeAe3Hc8pCbT7lI	Paradise	['5gs4Sm2WQUkcGeikMcVHbh']	['Hamza']	49	True	Solo	2	1	79	2019-03-01	208716	5	0	4	0.159	0.792	0.582	1.73e-05	0.198	-7.765	0.097	0.617	143.035
2Jh3UqxnHJMyzMzku4uOtE	Feeling	['4MCBfE4596Uoi2O4DtmEMz']	['Juice WRLD']	77	True	Solo	10	1	79	2019-03-08	201920	10	0	4	0.234	0.712	0.515	0.0	0.205	-6.004	0.0857	0.563	160.0
3cGtyUeJwEHyBufXQkF0S8	Nuklearer Winter	['6gto7HVNhu4ARE3P3g8Y5Y', '2JwyRtuXf2l6sTnSnGVIa1']	['Kollegah', 'Farid Bang']	41	True	Collaboration	3	2	79	2018-08-10	173194	6	1	4	0.186	0.447	0.89	0.0	0.29	-4.519	0.476	0.597	79.898
4WPffR1KQjQkUt9sU2BJpF	Fé (feat. Gabi Andrade)	['004h2uqVUpmOuz4oY6aTqw', '5PrbEnp9LJ9XWbpCdZqipM', '71WKCzdb2UljETpDl2o9Up']	['EME', 'Almy', 'Gabi Andrade']	22	False	Collaboration	1	3	79	2018-06-01	184615	11	1	4	0.0458	0.546	0.92	0.000474	0.245	-4.025	0.0367	0.22	122.03
49y9Jh6uPCc4DrhmL6yavX	Fokus (Jugglerz, Miami Yacine, Nura feat. Bausa & Joshi Mizu)	['5dM0ApSI0k1TcOseiik0sY', '1XKjtpH5P81gpOXDB91IEB', '3gkbRDj7pkIylWVBpRfrQf', '13bDjug9N0pyv3ZUINjkDV', '03bmDyr8klGV17DKQnPZVA']	['Jugglerz', 'Miami Yacine', 'Nura', 'Bausa', 'Joshi Mizu']	43	True	Collaboration	1	5	77	2018-08-10	234739	11	0	4	0.154	0.73	0.805	0.000113	0.101	-6.285	0.0714	0.224	119.845
2Qk8dVhZgVpAftReOcXM2I	Mi Gna (feat. Hayko) - Maître Gims Remix	['0GOx72r5AAEKRGQFn3xqXK', '2ZMnWI3oIHyj7MyuZ99gvu', '1G6vOMAmvp8zog2GhG6avm']	['Maître Gims', 'Super Sako', 'Hayko']	54	False	Collaboration	1	3	75	2018-01-19	214720	10	0	4	0.281	0.777	0.768	0.0	0.371	-5.206	0.243	0.533	91.95
6hyQOWD7kUVEJTjIHtJXdM	Mehr als ein Job	['4lDiJcOJ2GLCK6p9q5BgfK']	['Kontra K']	59	False	Solo	3	1	78	2017-04-28	190529	1	0	4	0.115	0.542	0.819	0.0	0.113	-7.683	0.329	0.464	191.898
6TNK1SFt77MvTFoiTloiFQ	She Got Me	['5JbALDn35ZrLwVAle4xVqZ']	['Luca Hänni']	38	False	Solo	1	1	0	2019-03-08	180816	11	0	4	0.0533	0.667	0.755	1.15e-05	0.0795	-5.893	0.05	0.472	97.063
5Gd19NupVe5X8bAqxf9Iaz	Gorgeous	['06HL4z0CvFAxyc27GXpf02']	['Taylor Swift']	4	False	Solo	1	1	0	2017-10-20	209680	7	1	4	0.0652	0.791	0.529	1.25e-05	0.218	-6.87	0.175	0.428	91.981
7tu0cMhTlTNsjtsJffxgfR	Summer of My Life	['5Sjj30aHCmKcM9SdVX7PBK', '6LnJKrtFnTEGdbWQ2riWCL', '5mPOOZTRDsRf0iIXixzfgn']	['Gringo', 'Ezhel', 'Yung Kafa & Kücük Efendi']	56	False	Collaboration	1	3	79	2019-07-12	232000	6	0	4	0.303	0.599	0.645	0.0	0.126	-4.659	0.192	0.208	189.809
4lNriuYNZD2YP2OPG6xOte	Tem Café	['2iK1rsbYstkSVn57M4s8ut', '0pcoadNMmvrUyab1RxWBoV']	['Gaab', 'MC Hariel']	64	True	Collaboration	3	2	79	2017-09-15	262687	4	0	4	0.0346	0.694	0.506	0.0	0.0774	-10.272	0.29	0.263	169.866
6xtcFXSo8H9BZN637BMVKS	Let You Love Me	['5CCwRZC6euC8Odo6y9X8jr']	['Rita Ora']	71	False	Solo	1	1	61	2018-09-21	190000	10	1	4	0.288	0.531	0.854	0.0	0.0773	-3.149	0.198	0.456	94.419
2g2ZjM1GjY9Lf2Ff0L94Ul	Vidinha de Balada - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	64	False	Solo	4	1	79	2017-07-07	186980	2	1	4	0.196	0.648	0.833	0.0	0.313	-6.323	0.258	0.691	135.666
406zkeKglOewTtDKfOo7FP	High	['4Yttlv9ndGjCDCVLqM7ACq', '6h1s4i4XKIYv4ErDelLDN0', '1SUu1Bi7ev9HbOzyVC77qD']	['Sido', 'Samra', 'Kool Savas']	53	True	Collaboration	1	3	79	2019-08-29	227936	8	1	4	0.00372	0.602	0.785	2.38e-05	0.22	-5.012	0.256	0.376	86.869
4J1Xsr38zb9BjM6QraKLqK	Tchop	['7x3eTVPlBiPjXHn3qotY86']	['KeBlack']	62	False	Solo	1	1	79	2019-07-25	201656	0	0	4	0.741	0.461	0.43	0.0	0.109	-8.689	0.0453	0.738	101.152
3DxZfFYJLwKDJtUwnLEhkL	Solitaire (feat. Migos & Lil Yachty)	['13y7CgLHjMVRMDqxdx0Xdo', '6oMuImdp5ZcFhWP0ESe6mG', '6icQOAFXDZKsumw3YXyusw']	['Gucci Mane', 'Migos', 'Lil Yachty']	52	True	Collaboration	1	3	79	2018-03-01	139130	11	0	4	0.0271	0.811	0.54	0.0	0.106	-7.977	0.329	0.436	138.016
4vN2F1v7WphIUva3S6hwaT	Mon chéri	['5y9wg9qkGBl0n9v9RzaPKu', '3ZuBEj9ppJe8GSdKaMTfMN']	['Capo', 'Nimo']	52	True	Collaboration	1	2	79	2017-11-03	229471	4	0	4	0.0377	0.512	0.719	0.0	0.312	-5.464	0.0553	0.146	106.948
3up1uPuvL5vkfJ6aOeSRtD	Loin (feat. Dany Synthé & soFLY & Nius) - Pilule violette	['0GOx72r5AAEKRGQFn3xqXK', '2zTuJejwDNORTLRCkQPbHy', '09M7zqUroSleD8V1Yifl4a']	['Maître Gims', 'Dany Synthé', 'SoFLY & Nius']	61	False	Collaboration	16	3	79	2016-08-26	188040	7	0	4	0.0232	0.83	0.765	0.0159	0.0754	-4.205	0.101	0.367	102.028
6zCqeUUqLb2CapBmVwAHll	Meu Coração Deu PT - Ao Vivo	['1AL2GKpmRrKXkYIcASuRFa', '2Z0lRIqr997lIUiPtrpKCr']	['Wesley Safadão', 'Matheus & Kauan']	56	False	Collaboration	7	2	79	2016-09-16	183626	8	0	4	0.0916	0.647	0.93	0.0	0.401	-3.147	0.0636	0.848	133.966
0Jh6iWjna1wk5le0Ahn7No	La vie qu'on mène	['6Te49r3A6f5BiIgBRxH7FH']	['Ninho']	74	False	Solo	2	1	79	2019-03-22	193443	7	0	3	0.687	0.8	0.756	2.06e-06	0.111	-4.4	0.0367	0.456	113.204
45lFNdVfFUKpc9uwLYNvf8	Call	['2vjeuQwzSP5ErC1S41gONX']	['CHANMINA']	50	False	Solo	1	1	79	2019-06-28	179906	8	1	4	0.0201	0.746	0.693	0.0	0.148	-5.653	0.0466	0.219	101.029
78Nyf6RlqBANlMhSnKyClT	Pretend	['0eecdvMrqBftK0M1VKhaF4']	['CNCO']	67	False	Solo	1	1	79	2019-02-15	200566	11	0	4	0.284	0.68	0.883	0.0	0.14	-3.862	0.103	0.834	101.983
7MAlhGB7or7POqZUSxNgjb	Lohn isch da	['40Jb5kob7OGlmUSnYJp5X3', '3jVAChqmJ1QMCW9L9sxtiH']	['Teddy Teclebrhan', 'Antoine Burtz']	56	True	Collaboration	1	2	79	2019-06-25	233333	5	1	4	0.156	0.718	0.631	1.52e-06	0.0745	-5.053	0.0873	0.667	153.056
7gFue3UseWrimCsI1gdJIE	C’est Elle	['2z2TRvloJt4EfUNQp9rHAi', '6Te49r3A6f5BiIgBRxH7FH']	['Alonzo', 'Ninho']	60	True	Collaboration	7	2	79	2019-04-12	201333	7	1	4	0.43	0.812	0.607	0.0	0.144	-7.919	0.308	0.255	126.058
0U6Ga0VWSGq6iEE1AKkgO1	Everywhere - Remastered	['08GQAI4eElDnROBrJRGE0X']	['Fleetwood Mac']	17	False	Solo	3	1	0	1987-04-13	226653	4	1	4	0.258	0.73	0.487	0.01	0.0852	-10.991	0.0303	0.731	114.965
7KbF6AdprOXEEHlsq11Z6d	11 PM	['1r4hJ1h58CWwUQe3MxPuau']	['Maluma']	83	False	Solo	1	1	79	2019-05-17	175733	10	1	4	0.217	0.777	0.712	0.0	0.091	-4.84	0.277	0.68	95.692
6j0sTlEg74brXngEeMQ5mJ	Compte les hommes	['4LXBc13z5EWsc5N32bLxfH', '7yeFMUrYTY5cAZx0GKXnti']	['Nekfeu', 'Alpha Wann']	1	True	Collaboration	14	2	0	2019-06-06	250946	1	1	4	0.26	0.655	0.59	0.0	0.33	-7.353	0.372	0.568	86.669
